tconst,startYear,genres,runtimeMinutes,akas_title,averageRating,overview,poster_path,production_countries,primaryName,overview_fr
tt23628262,2022,"['Documentary', ' Short']",41,Ceux qui murmuraient à l'oreille de l'éléphanteau,7.5,"The Elephant Whisperers follows an indigenous couple as they fall in love with Raghu, an orphaned elephant given into their care, and tirelessly work to ensure his recovery & survival. The film highlights the beauty of the wild spaces in South India and the people and animals who share this space.",/rRn0Uj2WXal7FkWWyKK0bleQlOy.jpg,['IN'],['Kartiki Gonsalves'],"Les Elephant Whisperers suivent un couple indigène qui tombe amoureux de Raghu, un éléphant orphelin qui leur est confié, et travaillent sans relâche pour assurer sa guérison et sa survie. Le film met en lumière la beauté des espaces sauvages en Inde du Sud et les gens et les animaux qui partagent cet espace."
tt2385006,2013,"['Documentary', ' Short']",44,Jérusalem,7.3,"JERUSALEM takes audiences on an inspiring and eye-opening tour of one of the worlds oldest and most enigmatic cities. Destroyed and rebuilt countless times over 5000 years, Jerusalem's enduring appeal remains a mystery. What made it so important to so many different cultures? How did it become the center of the world for three major religions?  Why does it still matter to us?",/dZv7dcZySCDRxvG5StEuGP9j3Lx.jpg,['US'],['Daniel Ferguson'],"JERUSALEM fait visiter une des villes les plus anciennes et les plus énigmatiques du monde par un public inspirant et ouvert. Détruite et reconstruite innombrables fois sur 5000 ans, l'attrait durable de Jérusalem reste un mystère. Qu'est-ce qui l'a rendu si important pour tant de cultures différentes ? Comment est-il devenu le centre du monde pour trois grandes religions ? Pourquoi cela nous importe-t-il encore ?"
tt2388725,2012,"['Animation', ' Comedy', ' Family']",7,Les avions de papier,8.2,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,/6MXYNvGmI63W8fI3HKlcZzEy1U5.jpg,['US'],"['John Kahrs', ' John Kahrs']",Un employé de bureau urbain découvre que les avions à papier jouent un rôle déterminant dans la rencontre d'une fille d'une façon qu'il ne s'attendait jamais à rencontrer.
tt2394097,2012,"['Comedy', ' Short']",13,Wrong Cops: Chapter 1,7.1,"Duke, a crooked and music-mad cop, patrols in Los Angeles’ streets, music blasting and meets a young techno lover, David Dolores Frank. Appalled by the musical tastes of the young adolescent, Duke decides to give him a good music lesson.",/1RFGl1lktCzlSrAoTdroQY9vkmW.jpg,[''],['Quentin Dupieux'],"Duke, un flic malhonnête et music-made, patrouille dans les rues de Los Angeles, sonne de la musique et rencontre un jeune amateur de techno, David Dolores Frank. Applaudissant par les goûts musicaux du jeune adolescent, Duke décide de lui donner une bonne leçon de musique."
tt2396866,2012,"['Biography', ' Crime', ' Drama']",\N,Lil Tokyo Reporter,8.3,"1935 Los Angeles, community leader Sei Fujii uncovers the corrupt activities of his community's underground mafia. He must choose between saving the face of his deteriorating community and confronting the issues head on through his newspaper. Based on a true story.",/kybYVtJk4g4yAWzVQh7CkaZSvd9.jpg,['US'],['Jeffrey Gee Chin'],"1935 Los Angeles, le chef de la communauté Sei Fujii découvre les activités corrompues de la mafia souterraine de sa communauté. Il doit choisir entre sauver le visage de sa communauté en détérioration et affronter les problèmes par l'intermédiaire de son journal."
tt24216364,2022,"['Documentary', ' Short']",37,Pinocchio par Guillermo del Toro: Dans l'atelier d'un cinéaste,7.6,"With mesmerizing footage and time lapses of animators at work, this behind-the-scenes special captures the artistry of a unique tale years in the making.",/pEd6yeA27vEoliWq1nfJHrmSiug.jpg,[''],['Javier Soto'],"Avec des images envoûtantes et des laps de temps d'animateurs au travail, cette spéciale des coulisses capture l'artiste d'une histoire unique années dans la fabrication."
tt2616880,2013,"['Animation', ' Drama', ' Family']",7,Le Parapluie Bleu,7.5,"It is just another evening commute until the rain starts to fall, and the city comes alive to the sound of dripping rain pipes, whistling awnings and gurgling gutters.",/iSWV7ra8HJ3gYnZFMMrPe8CBbrv.jpg,['US'],['Saschka Unseld'],"C'est juste une autre soirée de trajet jusqu'à ce que la pluie commence à tomber, et la ville s'anime au bruit de canalisations de pluie goutte à goutte, sifflements auvents et gouttières."
tt2664910,2012,"['Adventure', ' Animation', ' Family']",17,Le lapin et le cerf,8.3,"Rabbit and Deer are living happily and careless until their friendship is put to the test by Deer's new obsession to find the formula for the 3rd dimension. After an unexpected accident Deer finds himself in a new world, unknown to him. Separated by dimensions the two characters have to find the way back to each other.",/iA6kyvOlOsNq1BpQcxETVBu7KDQ.jpg,['HU'],['Péter Vácz'],"Rabbit et Deer vivent heureux et négligents jusqu'à ce que leur amitié soit mise à l'épreuve par la nouvelle obsession de Deer pour trouver la formule de la 3ème dimension. Après un accident inattendu, Deer se retrouve dans un monde nouveau, inconnu de lui. Séparés par les dimensions, les deux personnages doivent trouver le chemin de retour l'un à l'autre."
tt2689992,2013,"['Drama', ' Family', ' Short']",29,Avant que de tout perdre,7.7,"Julien is 10 years old. He pretends to go to school but then hides out under a bridge, his backpack filled with clothes. A few kilometers away, 15-year-old Joséphine does the same and waits for the bus.",/b4g6tTko8kzq2AXOAhd8CnXoA4h.jpg,['FR'],['Xavier Legrand'],"Julien a 10 ans. Il fait semblant d'aller à l'école mais se cache ensuite sous un pont, son sac à dos rempli de vêtements. A quelques kilomètres, Joséphine, 15 ans, fait de même et attend le bus."
tt2865272,2013,"['Drama', ' Family', ' Short']",15,Le fjord des baleines,7.2,The film shows a strong bond between two brothers that live in a remote fjord with their parents. We look into their world through the eyes of the younger brother and follow him on a journey that marks a turning point in the lives of the brothers.,/5piSUNWTlADMzGvRPOVnhdIctCT.jpg,"['IS', '  DK']",['Guðmundur Arnar Guðmundsson'],Le film montre un lien fort entre deux frères qui vivent dans un fjord éloigné avec leurs parents. Nous regardons dans leur monde à travers les yeux du frère cadet et le suivons dans un voyage qui marque un tournant dans la vie des frères.
tt2922078,2013,"['Family', ' Short']",15,La lampe au beurre de yak,7.0,A young itinerant photographer and his assistant suggest to Tibetan nomads to photograph them in front of various background.,/cWecsDJliabc8QbpeO9SYURNO15.jpg,"['CN', '  FR']",['Wei Hu'],Un jeune photographe itinérant et son assistant suggèrent aux nomades tibétains de les photographier devant divers arrière-plans.
tt2924484,2013,"['Biography', ' Documentary', ' Drama']",39,La Dame du 6,8.0,"The story of Alice Herz-Sommer, a German-speaking Jewish pianist from Prague who was, at her death, the world's oldest Holocaust survivor. She discusses the importance of music, laughter, and how to have an optimistic outlook on life.",/gJUSrcY0JS5dAGL7WPMdY3FBWFv.jpg,"['CA', '  GB', '  US']",['Malcolm Clarke'],"L'histoire d'Alice Herz-Sommer, pianiste juive germanophone de Prague, qui était, à sa mort, la plus ancienne survivante de l'Holocauste au monde. Elle discute de l'importance de la musique, du rire et de la façon d'avoir une vision optimiste de la vie."
tt2980764,2013,"['Animation', ' Comedy', ' Family']",6,À cheval!,7.5,"Mickey, Minnie, Horace Horsecollar, and Clarabelle Cow go on a musical wagon ride until Peg-Leg Pete tries to run them off the road.",/axVSbOZxa6Xp0ticSJA6faVeyDY.jpg,['US'],['Lauren MacMullan'],"Mickey, Minnie, Horace Horsecollar et Clarabelle Cow font un tour musical jusqu'à ce que Peg-Leg Pete essaie de les faire sortir de la route."
tt3043542,2013,"['Animation', ' Comedy', ' Family']",11,M Hublot,7.2,"Mr Hublot is a withdrawn, idiosyncratic character with OCD, scared of change and the outside world. Robot Pet's arrival turns his life upside down: he has to share his home with this very invasive companion.",/cUDszLzmJ8SoB9ls4NyyTdfkdVY.jpg,"['FR', '  LU']",['Laurent Witz'],"M. Hublot est un personnage retraité, idiosyncratique avec OCD, effrayé par le changement et le monde extérieur. L'arrivée de Robot Pet bouleverse sa vie : il doit partager sa maison avec ce compagnon très envahissant."
tt3116154,2013,"['Adventure', ' Animation', ' Comedy']",5,QG de soirée,7.0,"Mike and Sulley are back at Monsters University for a fun-filled weekend with their Oozma Kappa fraternity brothers. The gang is throwing their first party, but no one’s showing up. Luckily for them, Mike and Sulley have come up with a plan to make sure “Party Central” is the most epic party the school has ever seen.",/whqMDEZq4TYv0zU0UV0iw4i2qi8.jpg,['US'],['Kelsey Mann'],"Mike et Sulley sont de retour à l'Université Monsters pour un week-end amusant avec leurs frères Oozma Kappa fraternity. Le gang organise leur première fête, mais personne ne se montre. Heureusement pour eux, Mike et Sulley ont trouvé un plan pour s'assurer que le parti Central est le parti le plus épique que l'école ait jamais vu."
tt3203054,2014,"['Animation', ' Fantasy', ' Music']",10,Symphonie n°42,7.6,"The film applies an unconventional narrative. It presents a subjective world through 47 scenes. The small events, interlaced by associations, express the irrational coherence of our surroundings. The surreal situations are based on the interactions of humans and nature.",/tkc0cgCPjORAvydsty3ouC6TDGW.jpg,['HU'],['Réka Bucsi'],"Le film applique un récit non conventionnel. Il présente un monde subjectif à travers 47 scènes. Les petits événements, entrelacés par des associations, expriment la cohérence irrationnelle de notre environnement. Les situations surréelles sont basées sur les interactions des humains et de la nature."
tt3572618,2014,"['Animation', ' Drama', ' Short']",3,Supervenus,7.5,An update of our classic human anatomy.,/rUd8AT5oPBacoPeuFK1wFwODtLM.jpg,['FR'],['Frédéric Doazan'],Une mise à jour de notre anatomie humaine classique.
tt3612232,2014,"['Comedy', ' Drama', ' Short']",14,Boogaloo & Graham,7.3,In 1970's Belfast two young boys discover the facts of life aided by the help of their pet chickens.,/7G3sDcnsKkotYrznOeWfsNKxF5l.jpg,['GB'],['Michael Lennox'],Dans les années 1970 Belfast deux jeunes garçons découvrent les faits de la vie aidé par l'aide de leurs poulets de compagnie.
tt3689498,2014,"['Animation', ' Comedy', ' Drama']",6,Le Festin,8.2,"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",/6hAgSxgd2YIK5pYhwowtnlGpwbe.jpg,['US'],['Patrick Osborne'],"Ce court métrage d'animation primé aux Oscars raconte l'histoire de la vie d'amour d'un homme vu à travers les yeux de son meilleur ami et chien, Winston, et révèle la morsure par morsure dans les repas qu'ils partagent."
tt3739614,2014,"['Adventure', ' Documentary', ' Family']",44,Mini Héros,7.7,A short about what happens under and around us. A chipmunk and a small mouse go on an adventure; they grow and learn about life and its obstacles.,/l2gfipwIcEsTsilL6G4cVTj4NhO.jpg,['GB'],['Mark Brownlow'],Un chipmunk et une petite souris vont à l'aventure; ils grandissent et apprennent sur la vie et ses obstacles.
tt3824386,2014,"['Animation', ' Family', ' Fantasy']",7,Lava,7.2,"Inspired by the isolated beauty of tropical islands and the explosive allure of ocean volcanoes, Lava is a musical love story that takes place over millions of years.",/n7C5rbdwEsVGdzBTayjjhavB8b9.jpg,['US'],['James Ford Murphy'],"Inspiré par la beauté isolée des îles tropicales et l'attrait explosif des volcans océaniques, Lava est une histoire d'amour musical qui se déroule sur des millions d'années."
tt3889320,2013,"['Adventure', ' Animation', ' Comedy']",5,BoOzy' OS et la Gemme de Cristal,7.3,"Coming from outer space, an intergalactic cow invites BoOzy’ OS to join the biggest animation film festival of the universe. BoOzy’ imagines himself winning the competition and decides to seek the famous ""Cristal"" of Annecy, with the help of OSmic the Hedgeh' OS and other cool dudes. But the dark paunchy Mari' OS is determined to recover the loot before him.",/h9oWPpw2Gz4tole7UZkmDymFmJu.jpg,['FR'],"['Julien K. dArsyn', ' Julien K. dArsyn']","En provenance de l'espace, une vache intergalactique invite BoOzy-OS à se joindre au plus grand festival de films d'animation de l'univers. BoOzy-O s'imagine gagner la compétition et décide de chercher le célèbre ""Cristal"" d'Annecy, avec l'aide d'OSmic le Hedgeh' OS et d'autres mecs cool. Mais le sombre paunchy Mari' OS est déterminé à récupérer le butin avant lui."
tt3900758,2009,"['Action', ' Short']",13,Stop-and-Cop Interactive,8.9,"STOP + Cop = ""Stop"" or ""Slow down"" ? Make the right choice. An interactice movie by Ken Arsyn.",/sp1Qd1pmDpoW1gKhJHLHtpxRLFM.jpg,['FR'],['Julien K. dArsyn'],"STOP + Cop = ""Stop"" ou ""Slow Down"" ? Faites le bon choix. Un film interactif de Ken Arsyn."
tt3965660,2014,"['Animation', ' Drama', ' Short']",16,La tête dans le cosmos,7.6,"Two cosmonauts, two friends, try to do their best in their everyday training life to make their common dream a reality. But this story is not only about the dream.",/aCjwEDNxYyGnxI8mya7Nstw7bZM.jpg,['RU'],['Konstantin Bronzit'],"Deux cosmonautes, deux amis, essaient de faire de leur mieux dans leur vie quotidienne d'entraînement pour faire de leur rêve commun une réalité. Mais cette histoire n'est pas seulement sur le rêve."
tt4268262,2014,"['Sci-Fi', ' Short']",22,Reality+,7.1,"In the near future, the brain chip 'Reality+' acts on your sensory perceptions and allows you to see yourself with the perfect physique you've always dreamed of. All the people equipped with the chip can see your new appearance and you can see theirs, but the chip can only be activated for 12 hours a day...",/eEgTvi8R2tMWtgnE299zuSP8dOi.jpg,[''],['Coralie Fargeat'],"Dans un proche avenir, la puce cérébrale « Reality+ » agit sur vos perceptions sensorielles et vous permet de vous voir avec le physique parfait dont vous avez toujours rêvé. Toutes les personnes équipées de la puce peuvent voir votre nouvelle apparence et vous pouvez voir la leur, mais la puce ne peut être activée que 12 heures par jour..."
tt4324518,2015,"['Drama', ' Short', ' Thriller']",30,Tout ira bien,7.4,"A divorced father picks up his eight-year-old daughter Lea. It seems pretty much like every second weekend, but after a while Lea can't help feeling that something isn't right. So begins a fateful journey.",/i4nfHygjuIanhs3QDRDjXyitcia.jpg,"['AT', '  DE']",['Patrick Vollrath'],"Un père divorcé prend sa fille de huit ans Lea. Ça ressemble à peu près tous les deux week-ends, mais après un certain temps Lea ne peut pas s'empêcher de sentir que quelque chose n'est pas juste. Alors commence un voyage fatidique."
tt4571288,2016,"['Drama', ' Music', ' Short']",25,La chorale,8.0,"Quiet 10-year-old Zsofi has just changed schools. Feeling out of place at first, she is quickly admitted to the school’s famous choir and befriends her popular classmate Liza. Soon, they have to stand up united against their choir master, who isn’t quite the friendly and inspirational teacher they first thought she was.",/vNZsygCJam5U3P34tXMmuOVZO9n.jpg,['HU'],['Kristóf Deák'],"Zsofi, 10 ans tranquille, vient de changer d'école. Se sentant hors de sa place au début, elle est rapidement admise à la célèbre chorale de l'école et se lie d'amitié avec sa célèbre camarade de classe Liza. Bientôt, ils doivent se tenir unis contre leur maître de chorale, qui n'est pas tout à fait l'enseignant amicale et inspirante qu'ils pensaient d'abord qu'elle était."
tt5465728,2016,"['Documentary', ' Drama', ' Short']",17,Plongeons,7.3,"10 Meter Tower is a short film taking place in a swimming pool with 6 cameras aimed at the tallest diving tower. All focus is on the 43 people between 9 and 78 years old. They have one thing in common, this is the first time in their lives they climb up to the platform to make the decision whether to jump or not. The situation itself highlights a dilemma: to weigh the instinctive fear of taking the step out against the humiliation of having to climb down.",/b78qdKxzyw80iIjPn7T7Bp8DWan.jpg,['SE'],"['Axel Danielson', ' Maximilien Van Aertryck']","10 Meter Tower est un court métrage qui se déroule dans une piscine avec 6 caméras destinées à la plus haute tour de plongée. Tout se concentre sur les 43 personnes entre 9 et 78 ans. Ils ont une chose en commun, c'est la première fois dans leur vie qu'ils montent sur la plate-forme pour prendre la décision de sauter ou non. La situation elle-même met en évidence un dilemme: peser la peur instinctive de sortir contre l'humiliation de devoir descendre."
tt5467670,2016,"['Drama', ' Short']",27,Ennemis intérieurs,7.0,"During the 90s, Algerian terrorism reaches France. Two men. Two identities. One battle.",/oOqdjZf5RYbRUXQQGPYCL58At4B.jpg,['FR'],['Selim Azzazi'],"Dans les années 90, le terrorisme algérien atteint la France. Deux hommes. Deux identités. Une bataille."
tt5559726,2016,"['Animation', ' Drama', ' Fantasy']",8,"Vaysha, l'aveugle",7.3,"From the moment she was born, Vaysha was a very special girl. With her left eye she can only see into the past, and with her right she can only see the future. The past is familiar and safe, the future is sinister and threatening. The present is a blind spot. In captivating parabolic imagery, the award-winning animation artist Theodore Ushev illustrates the world through Vaysha’s eyes.",/qU9vpgEDLSMZVSXP236ZXE8MkyB.jpg,['CA'],['Theodore Ushev'],"Dès sa naissance, Vaysha était une fille très spéciale. Avec son œil gauche, elle ne peut voir que dans le passé, et avec sa droite, elle ne peut voir que l'avenir. Le passé est familier et sûr, l'avenir est sinistre et menaçant. Le présent est un point aveugle. Dans l'imagerie parabolique captivante, l'artiste d'animation primé Theodore Ushev illustre le monde à travers les yeux de Vaysha."
tt5613056,2016,"['Animation', ' Family', ' Short']",6,Piper,8.3,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",/9tzpqQic0VJt4JCAJ5ZGrfs1qWV.jpg,['US'],['Alan Barillaro'],"Une mère oiseau essaie d'apprendre à son petit comment trouver de la nourriture par elle-même. Dans le processus, elle rencontre une expérience traumatisante qu'elle doit surmonter pour survivre."
tt5699202,2016,"['Drama', ' Romance', ' Short']",15,Timecode,7.1,"Timecode is a 2016 Spanish live-action short film directed by Juanjo Giménez. Luna and Diego are the parking lot security guards. Diego does the night shift, and Luna works by day. One day, Luna's boss asks her to investigate a broken tail light. It won the Short Film Palme d'Or award at 69th annual Cannes Film Festival in 2016. It is also nominated for an Academy Award for Best Live Action Short Film at the 89th Academy Awards in 2017.",/nhIo3dWwyP6hiHjMioUCTp0Zo5n.jpg,['ES'],['Juanjo Giménez Peña'],"Timecode est un court-métrage espagnol réalisé en 2016 par Juanjo Giménez. Luna et Diego sont les gardes de stationnement. Diego fait le quart de nuit, et Luna travaille le jour. Un jour, le patron de Luna lui demande d'enquêter sur un feu arrière cassé. Il a remporté le prix Court Film Palme d'Or au 69e Festival de Cannes en 2016. Il est également nominé pour un Oscar pour le meilleur court-métrage Live Action aux 89e Academy Awards en 2017."
tt5807512,2016,"['Adventure', ' Animation', ' Comedy']",6,"Raison, déraison",7.7,"This is the story of the internal struggle between a man's Brain—a pragmatic protector who calculates his every move, and his Heart—a free-spirited adventurer who wants to let loose.",/vUZqG2SvTkAlMVlzARXaMNCYMuk.jpg,['US'],['Leonardo Matsuda'],"C'est l'histoire de la lutte interne entre le Cerveau d'un homme – un protecteur pragmatique qui calcule chaque mouvement, et son Coeur – un aventurier libre d'esprit qui veut se libérer."
tt5830220,2016,"['Mystery', ' Short', ' Thriller']",19,Kriti,7.2,"Sapan has fallen in love... again! And this time, it's a beautiful girl called ""Kriti"". But is his love real? Probably Dr. Kalpana, a psychiatrist, can help him figure that out. Can she?",/bdmuzl6tsoqjbiFODH3f3DWIG97.jpg,['IN'],"['Mukesh Kumar', ' Shirish Kunder']","Sapan est tombé amoureux... encore une fois! Et cette fois, c'est une belle fille appelée ""Kriti"". Mais son amour est-il réel? Probablement le Dr Kalpana, un psychiatre, peut-il l'aider à le comprendre."
tt5841114,2017,"['Drama', ' Short']",28,Et nous avons donc mis des poissons rouges dans la piscine,7.3,"One summer day, 400 goldfish were found in the swimming pool of a secondary school. This is a story about the four 15-year-old girls who put them there.",/wTonbW1CTt5Q5OW6i9AsoRJsKBB.jpg,['JP'],['Makoto Nagahisa'],"Un jour d'été, 400 poissons rouges ont été trouvés dans la piscine d'une école secondaire. C'est une histoire sur les quatre filles de 15 ans qui les ont mis là."
tt5884888,2016,"['Drama', ' Short']",38,20 secondes de courage,7.9,"Five boys and girls. Five small courage. Five different stories. But all linked together.  From acclaimed director/writer Shunsuke Okubo (""Clocks Tell the Time"" and ""Moments"")",/cLTIjwioxEdyJ5JKpMbShBBYBdn.jpg,['GB'],['Shunsuke Okubo'],"Cinq garçons et filles. Cinq petits courages. Cinq histoires différentes. Mais toutes liées ensemble. De la réalisatrice/rédactrice célèbre Shunsuke Okubo (""Clocks Tell the Time"" et ""Moments"")"
tt5926890,2017,"['Drama', ' Short']",21,DeKalb Elementary,7.5,"Inspired by an actual 911 call placed during a school shooting incident in Atlanta, Georgia.",/ug506C550lWVGJKP6DM18EMxFt6.jpg,['US'],['Reed Van Dyk'],"Inspiré d'un appel 911 qui a été lancé lors d'un incident de fusillade à l'école à Atlanta, en Géorgie."
tt6073176,2016,"['Documentary', ' Short', ' War']",41,Les Casques blancs,7.5,"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",/w5wJW2MrmhoZYSrCzaB8WxkYDEC.jpg,"['SY', '  GB']",['Orlando von Einsiedel'],"Alors que des frappes aériennes quotidiennes battent des cibles civiles en Syrie, un groupe de premiers intervenants irréductibles risquent leur vie pour sauver les victimes des décombres."
tt6267732,2017,"['Animation', ' Comedy', ' Family']",7,LOU,7.8,A Pixar short about a lost-and-found box and the unseen monster within.,/4G2CdCQjtZYYurVuO38dAcnJYuJ.jpg,['US'],['Dave Mullins'],Un Pixar court à propos d'une boîte perdue et trouvée et le monstre invisible à l'intérieur.
tt6277156,1999,"['Animation', ' Drama', ' Fantasy']",10,Pokémon: L'histoire sur l'origine de Mewtwo,7.6,"The devious leader of Team Rocket Organization, Giovanni, has a fervent ambition to take control of the Pokémon world through both financial and military means. To achieve his military needs, he covets a Pokémon stronger and more adept than any other, a veritable living war weapon, so he enlists a scientist named Doctor Fuji to create this being from the DNA of the ancestor of all Pokémon and most powerful of Pokémon, Mew, which Fuji had found on a previous jungle expedition. Fuji accepts, for he is heavily into the prospect of cloning to create and restore life itself, because of his love for his deceased daughter, Amber.",/13ojzcdgxnTeAtHlbXk09zALcbY.jpg,['JP'],['Kunihiko Yuyama'],"Pour répondre à ses besoins militaires, il convoite un Pokémon plus fort et plus adepte que tout autre, une véritable arme de guerre vivante, donc il engage un scientifique nommé Docteur Fuji pour créer cet être à partir de l'ADN de l'ancêtre de tous les Pokémon et le plus puissant de Pokémon, Mew, que Fuji avait trouvé lors d'une précédente expédition dans la jungle. Fuji accepte, car il est fortement dans la perspective de clonage pour créer et restaurer la vie elle-même, en raison de son amour pour sa fille décédée, Amber."
tt6426140,2017,"['Animation', ' Comedy', ' Mystery']",7,Garden Party,7.3,"In a deserted rich house, a couple of amphibians explore their surroundings and follow their primal instincts.",/uexgjEoNVXZPIRYsUMwofnIL9xr.jpg,['FR'],"['Florian Babikian', ' Vincent Bayoux', ' Victor Caire', ' Théophile Dufresne']","Dans une maison riche déserte, quelques amphibiens explorent leur environnement et suivent leur instinct primitif."
tt6531506,2017,"['Animation', ' Comedy', ' Drama']",15,The Burden,7.1,A shopping center along a large highway is the scene of an apocalyptic musical. Animation with a strong sense of form set to auto-tuned music by Klungan. About liberation through great catastrophy.,/2LBHrcsRms6Nm5VzxDnY7qaqoT7.jpg,['SE'],"['Niki Lindroth von Bahr', ' Niki Lindroth von Bahr']",Un centre commercial le long d'une grande autoroute est la scène d'une comédie musicale apocalyptique. Animation avec un fort sens de la forme mise à la musique auto-accordée par Klungan. Sur la libération à travers une grande catastrophy.
tt6597824,2017,"['Drama', ' Short', ' Thriller']",19,Madre,7.4,"An everyday conversation between Marta and her mother turns into a tragic race against the clock when Marta receives a phone call from Iván, her six-year-old son, who is on holiday in France with his father.",/gGokZWQnHi69P2frwsIeyWwnvg8.jpg,['ES'],['Rodrigo Sorogoyen'],"Une conversation quotidienne entre Marta et sa mère se transforme en une course tragique contre l'horloge quand Marta reçoit un appel téléphonique d'Iván, son fils de six ans, qui est en vacances en France avec son père."
tt6794476,2017,"['Animation', ' Biography', ' Short']",6,Dear Basketball,7.4,"An animated telling of Kobe Bryant's titular poem, signaling his retirement from the sport that made his name.",/b3NGzWIhzgquYP263ZfAQNsi11Z.jpg,['US'],['Glen Keane'],"Un récit animé du poème titulaire de Kobe Bryant, signalant sa retraite du sport qui a fait son nom."
tt6821222,2017,"['Animation', ' Comedy', ' Family']",2,Le repas de Dante,7.0,"Every dog has his day, but poor Dante can't seem to catch a break.",/303lFHSSHSpJdINBeEesG9LPgpI.jpg,['US'],['Jason Katz'],"Chaque chien a sa journée, mais le pauvre Dante n'a pas l'air d'attraper une pause."
tt6939026,2018,"['Documentary', ' Short']",26,Les règles de notre liberté,7.4,"In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.",/pKYHYlujtTDS0kZM80MUX7l3T58.jpg,['US'],['Rayka Zehtabchi'],"Afin d'améliorer l'hygiène féminine, une machine qui crée des tampons sanitaires biodégradables à faible coût est installée dans un village rural du nord de l'Inde. À l'aide de cette machine, un groupe de femmes locales est employé pour produire et vendre des tampons, leur offrant une nouvelle indépendance et aidant à déstigmatiser les menstruations pour tous."
tt7090150,2017,"['Animation', ' Drama', ' Short']",5,Negative Space,7.4,"Even though Sam's father is hardly ever home because he is often away on business trips, he is able to connect with his son by teaching him how to pack a suitcase.",/bfT4yskqLrd13Cix4OMwiQX9Wax.jpg,['FR'],"['Max Porter', ' Ru Kuwahata']","Même si le père de Sam n'est presque jamais à la maison parce qu'il est souvent en voyage d'affaires, il est en mesure de communiquer avec son fils en lui apprenant à faire ses valises."
tt7829544,2017,"['Adventure', ' Animation', ' Family']",30,Le Noël d'Angela,7.0,A trip to church with her family on Christmas Eve gives young Angela an extraordinary idea. A heartwarming tale based on a story by Frank McCourt.,/htzoW7Cu7Hqd0xofflI7bCKRh2C.jpg,"['IE', '  CA']",['Damien OConnor'],Un voyage à l'église avec sa famille la veille de Noël donne à la jeune Angela une idée extraordinaire. Un conte chaleureux basé sur une histoire de Frank McCourt.
tt7879350,2018,"['Documentary', ' Short']",40,Fin de partie: repenser la vie et la mort,7.2,"Filmed and edited in intimate vérité style, this movie follows visionary medical practitioners who are working on the cutting edge of life and death and are dedicated to changing our thinking about both.",/f6NoGTsmu0t7sTGqvfZ8oraRPwp.jpg,['US'],"['Rob Epstein', ' Jeffrey Friedman']","Filmé et mis en scène dans un style de vérité intime, ce film suit des médecins visionnaires qui travaillent à la pointe de la vie et de la mort et qui se consacrent à changer notre façon de penser à l'un et à l'autre."
tt7914938,2020,"['Drama', ' Short']",38,Ala Kachuu - Take and Run,7.5,A young Kyrgyz woman is kidnapped and forced to marry. A drama about the desire for freedom in the clutches of a tradition.,/mGGbm8IYURvkriTM924DoSCprBH.jpg,"['KG', '  CH']",['Maria Brendle'],Une jeune Kirghizstan est kidnappée et contrainte de se marier. Un drame sur le désir de liberté dans les griffes d'une tradition.
tt7925798,2018,"['Animation', ' Comedy', ' Drama']",44,Ce magnifique gâteau!,7.1,"In 1885, Africa is a succulent cake destined to be wildly divided and everyone wants a piece. A disturbed European king, a Pygmy working in a luxury hotel, a successful but lonely businessman, an enslaved porter, a young army deserter, a ghostly clarinetist. Some benefit from colonialism and greed. Others suffer racism and violence.",/8zc7VOgCFKjZrwDtoVtF4Hx0e2r.jpg,"['BE', '  FR', '  NL']","['Emma De Swaef', ' Marc James Roels']","En 1885, l'Afrique est un gâteau succulent destiné à être sauvagement divisé et tout le monde veut un morceau. Un roi européen perturbé, un pygmée travaillant dans un hôtel de luxe, un homme d'affaires prospère mais solitaire, un portier esclave, un jeune déserteur de l'armée, un clarinettiste fantôme. Certains profitent du colonialisme et de la cupidité."
tt8075496,2018,"['Animation', ' Drama', ' Family']",8,Bao,7.5,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",/tKz7XRXvdy1i7pW4eotaWZSrAx2.jpg,"['CA', '  US']",['Domee Shi'],Une mère chinoise vieillissante souffrant d'un syndrome de nid vide a une autre chance à la maternité quand l'un de ses dumplings jaillit à la vie comme un garçon bouffant vif et gentiment.
tt8089288,2018,"['Comedy', ' Drama', ' Romance']",17,Chuchotage,7.3,"During a professional conference in Prague, two interpreters in the Hungarian booth hilariously vie for the attention of one listener.",/yGXVc4iofw61zQwtCq5Hc55giq6.jpg,['HU'],['Barnabás Tóth'],"Lors d'une conférence professionnelle à Prague, deux interprètes dans le stand hongrois vie hilarant pour l'attention d'un auditeur."
